text,id,retweet_count,reply_count,like_count,topic,reception
"Do you know someone in need of a COVID vaccine or the booster vaccine?

Each Wednesday of December from 1-4 pm, our mobile clinic will be administering COVID vaccines. See flyer for more details. https://t.co/xEDbjE5bCj",1466127745121931274,0,0,0,,
"Being silenced....

(VIDEO) 11 Australian Nurses Blow The Whistle On COVID Vaccine Side Effects: “We Were Told Not To Talk About What We Had Seen” https://t.co/cv9RWi8OF8",1466127744459161600,0,0,0,,
"But you are vaccinated????!!! 
Let’s
Go
Brandon 
FJB https://t.co/auqgGHJTPA",1466127741938388994,0,0,0,,
"Tourism experts warn the campaign may be a difficult sell, given WA’s tough stance on quarantine and tendency to make snap decisions on interstate borders causing traveller hesitancy. #covid19 #vaccine #tourism  https://t.co/KIceQX0w8P",1466127740378222595,0,2,1,,
#fact : Claims the BCG vaccine prevents coronavirus infection are inaccurate. #coronavirus #moronavirus #covidiots https://t.co/w6yJ9Cct7q,1466127733583396870,0,0,0,,
Gov. Roy Cooper said Tuesday health officials are monitoring the omicron variant. Cooper and other health experts encouraged people to get vaccinated. https://t.co/2GhY7A3KyN,1466127732744597523,0,0,1,,
The life and tragic death of John Eyers – a fitness fanatic who refused the vaccine | Vaccines and immunisation | The Guardian https://t.co/0zPBq41wCi,1466127728952885249,0,0,0,,
"""#WorldNews Story: House Freedom Caucus Urges McConnell to Block Spending Bill Over Vaccine Mandates #News"": https://t.co/W5P7014QXq",1466127725274402817,0,0,0,,
Pfizer booster booked for Walmart Friday. Go for your most ghetto first options always.,1466127718961926145,0,0,0,,
"Baseline Africa
It's a high time for us Africans observe what is happening with our world today,we allowed ourselves to be used as vaccine test for covid now no African to go to those countries if you dying you die alone with your problems.",1466127716185485313,0,0,0,,
"The response to pediatric vaccination clinics has been incredible! Awesome job, kids! If you want to book your child’s COVID-19 vaccination, see what clinics are available in your area here: https://t.co/GEYlbTJKjz. https://t.co/VrjGCWfHec",1466127710871302145,2,0,1,,
"This is probably the ultimate map of global inequality, on @OurWorldInData 
https://t.co/S7I6mMw28P https://t.co/URuNqKPXT1",1466127710175047690,1,0,3,,
"🚨Hey Fauci….. you don’t know much about this new variant, the infected person in Ca was double 💉💉but let’s all get vaxxed and boosted 🙄🙄
Boost this 🖕🏼🖕🏼🖕🏼🖕🏼🖕🏼",1466127708165971968,5,0,7,,
"Marcus Lamb, head of Daystar, a large Christian network that discouraged vaccines, dies after getting covid-19
By Michelle Boorstein

https://t.co/rFkc29aQkl",1466127707641573377,0,0,0,,
"Are you nervous about COVID-19? The SC Disability Vaccine Access Network is here to help! Visit their new site, launched today, at https://t.co/Hoxm8aOiiw for the facts about protecting yourself and others with vaccination. 

➡ ➡ ➡ https://t.co/yCDLhFdIOK",1466127704286191617,0,0,0,,
"And now the omicron variant is here. 😞💔 Please get vaccinated, wear your fucking mask and get a booster shot!! For fuck sake 😷💉💉💉 #COVID19 #antivaxxers #OmicronVarient #VaccineMandate",1466127701761314823,2,2,6,,
Come on chelsea 💙💙💙💉💉,1466127698879827975,0,0,0,,
https://t.co/6VNX8yHTvy.  So basically he was forced into dying,1466127691208445959,0,0,1,,
"‘Major uncertainties remain as to the future course of the pandemic, including but not limited to vaccine effectiveness in preventing breakthrough disease transmission from those vaccinated...'
https://t.co/X8Hgzhwohg",1466127688175923207,0,0,0,,
"Vaccine Log: First half, I've noticed that I'm able to communicate with the 5G towers within my area, I've talked to them and they've informed me of my near achievement to power to rival the gods and hades https://t.co/InIFfEsPdX",1466127681720922124,0,0,2,,
"Vaccine roll-out expansion will lead to delays and cancellation of non-urgent operations, say medics https://t.co/VykNKF9l2Z",1466127680080949250,0,0,0,,
BioNTech's Ugur Sahin: Omicron coronavirus variant shouldn't cause 'freak out' - The Washington Post https://t.co/hMpfpbrXwW,1466127679065841676,0,0,0,,
Dr. Fauci give us vaccine https://t.co/qWB5TrEsxh,1466127678558412811,0,0,0,,
"REPUBLICAN governor does about-face, says he’s working with ’15 – 20’ states on QR code vax passports 
Gov. Charlie Baker has announced that Massachusetts is working on a state-sanctioned COVID-19 vaccination passport program that uses a scannable quick response code, known as",1466127676956160001,0,1,0,,
"Biden:

-Free Vax ✅
-Check n pocket✅
-ECON✅
-End 20 yr war✅
-Chld tx cred/cut pov 1/3✅
-Repair relation w/allies✅
-INFRASTRUCT✅
-Fed Min Wage 15✅

-BBB/CHLDCARE
-For Peep/Freedom 2 Vote/Protect Democracy Act.
-N Stdnt Debt 
-♀️HLTH PROTECT ACT
-PRO ACT-Unions

M4A
Hmes4A",1466127671096537090,0,0,1,,
"Lol @pdoocy is fully vaccinated per @FoxNews employee policy! 

https://t.co/LVCf5m2HFY",1466127666579488774,0,0,0,,
"9 a whole 9 shut the world down quick 
 Ffs 

Covid Briefing: England reports 9 new cases of the omicron variant

https://t.co/yvgha7GJQm

Sent via @updayUK",1466127665820098560,0,0,0,,
Some Republicans in U.S. Congress try to close government over vaccine mandates https://t.co/fxx7p191UU,1466127664960397315,0,0,0,,
"President Nelson didn’t receive a medical revelation to encourage vaccinations. He invested stocks in Pfizer, Moderna and J&J. The church doesn’t give a shit about your health. They just like to fuck around with your tithing donations.",1466127663517495297,0,1,0,,
"Going for my booster shot today, FINALLY! ✨💉💉💉#pfizergang #overdue #notwhensicksick",1466127660241678337,0,0,0,,
"COVID-19 CASE & VACCINE DAILY UPDATE –Wednesday, December 1st @ 11:30 am (+/- since 11/30)

More information on COVID-19 case data and vaccines can be found at https://t.co/iX8Y2jAsC2 
---
#COVID19 #coronavirus #covidvacccine2021 #GetTheVax #CovidUpdates #covid_19 https://t.co/G8zSuPNSvd",1466127657687339008,0,0,0,,
"If you get the COVID booster shot and get a COVID test the following day, does that booster increase your chances of a false positive?",1466127652016824323,0,0,0,,
"https://t.co/PWyDg7lPAa
Wed. December 01/2021 - 1:30pm",1466127651488231427,0,0,0,,
# so the democrats are hopping mad because some states are giving unemployment to people who were fired for refusing to take something into their body THEY DONT TRUST GOOD when nurses an medical personal put their lives on the line when their was no vaccine,1466127650196537345,0,1,0,,
I will never understand the fucked up logic of administrators who set the rule that “if you’re vaxxed and aren’t showing symptoms you can still come in to work/school” cuz like… YOU CAN STILL BE SICK AND CONTAGIOUS AND SPREADING IT WITHOUT FUCKING SYMPTOMS!!! Fucking hell…,1466127648908881920,0,1,0,,
"IMPORTANT NOTE: The drive-thru testing site at Yankee Ridge will be closed tomorrow afternoon. Our testing staff will be assisting at the vaccine clinic. 

We encourage those who need to be tested to utilize a community testing site. #StrongerTogether116 
@Urbana116Super https://t.co/HsGDY9F90l",1466127647323402240,0,0,0,,
Republicans Threaten Government Shutdown Over Vaccine Mandates https://t.co/5QBRv1zsbJ,1466127645171752968,0,0,0,,
"CALIFORNIA- oops got the Omicron.
They really should have bought in …

▪️ Mask mandates
▪️Masked kids age 2+
▪️Mandated vaccines
▪️kids vaccines for kids 5+
▪️Segregated the unvaccinated 
▪️Introduced Vaccine passports 

…Oh wait, they did.

#OmicronVarient #covidvariant",1466127643204481024,63,11,247,,
Salvation Army Christmas kettle volunteers must be fully vaccinated | True North ⁦@salvationarmy⁩ ..... No more donations from me for their woke practices  https://t.co/mB2kQEY020,1466127641405460481,0,0,0,,
"LIVE NoonPT/3pmET
CA Gov. Newsom Vaccine Clinic Visit 
Matrix: CBS Newspath 5
NYBC: Rem 326
Location: Merced County, CA
Source: KGPE/KSEE
Stream: YES

MERCED COUNTY –  Governor Gavin Newsom will visit a COV... https://t.co/eSgy2AmiM6",1466127640641916943,0,0,0,,
"“Instead of being honest about this, it’s more convenient to cement the narrative of the dirty and diseased African. It is a convenient narrative that ignores the effects of vaccine nationalism”

Esto decía hoy Malaika Mahlatsi en el diario sudafricano Sowetan https://t.co/DCnl7CzOyA",1466127640453169152,0,1,0,,
Vaxxed?,1466127638058057730,0,0,0,,
You need vax card and id to go anywhere inside the city but don’t need id to vote https://t.co/vMm8oV88i8,1466127637848506369,0,0,0,,
"Vermont is one of the most vaccinated states in the country and has served as a model for its COVID-19 response throughout the pandemic. But now, the state is experiencing its worst COVID-19 surge yet, with several factors -- including its own success -- to blame, officials said. https://t.co/N21ErJ9Xz2",1466127630990823431,1,0,1,,
"This is beyond discouraging. So, what, close to 1000 school staff don't believe in science? https://t.co/pIEuLkQNpx",1466127630273597447,0,0,0,,
Breaking News: Biden Healthcare Vaccine Mandate Blocked Nationwide https://t.co/8b4ZHb7Fd1,1466127630017740806,0,0,0,,
"U.S health officials and the Biden Administration believe that the booster shot is the best strategy against the Omicron variant. 

Learn more here: https://t.co/uljzJMtRNd

#boostershot #vaccine #omicron #covid #newvariant https://t.co/iI7nMhnDJA",1466127626658062344,0,0,0,,
"It’s really concerning how many people in my orbit are waiting for an #Omicron booster, as they’re calling it. The public health community has done so much good. But there’s a humongous, calamitous messaging failure here that’s deflating confidence in the COVID vaccines.",1466127624883748864,0,0,2,,
"So the new narrative is that everyone - vaxxed & unvaxxed - can get the Big O scariant...

New lockdowns incoming...🙄 https://t.co/1WtqGM5KYl",1466127622769979393,1,0,2,,
Can you imagine old grown ups promoting trial vaccine on our kids. Politicians never had the interest of poor people at heart. https://t.co/N3mqVpGwN0,1466127619888345089,0,0,0,,
"8,944 newly reported Covid cases for Ohio today. 
Get Vaxxed.",1466127619854897159,0,1,2,,
"The “most vaccinated state” in the country and one of the most rigid countries with mandates have something in common, looking like a pAnDemiC of tHe vAcCinAteD. #Omnicron #California #Australia https://t.co/npU13CeRov",1466127613718511620,0,0,0,,
Federal court halts Biden administration’s vaccination mandate for health care workers https://t.co/7BCMerPuAz,1466127607712280577,0,0,0,,
Vaccinated https://t.co/h1V1oyak88,1466127604986044422,0,0,5,,
my driver at work saying he’ll wait for a year or two for the vaccine because he doesn’t trust it yet he survived cancer twice and can’t risk it…..yet still smokes cigs……,1466127601903177728,0,0,0,,
Dr. Fauci asked at WH briefing if booster shots will eventually be added to ongoing federal vaccine mandates - which is something that @GovRonDeSantis    has suggested several times when discussing Fla's legal challenges. Fauci sidestepped the question,1466127600099672064,2,1,1,,
"Irish independent investor #MelissaCuimmei discusses the implications of the digital ‘vaccine’ #passports and what they are really about #SocialCreditSystem  #QR #vaccinatieplicht #2GRegel #CO2budget
#Feiten over #QRsamenleving 
https://t.co/5Na8zMEYQ1",1466127599898345476,0,1,0,,
"All Exorcisms, Counseling, and Prescribed Medicated Words. Have a option for Fee Covid-19 vaccine and boosters if your pay in Doge Coin.",1466127598568841217,0,0,0,,
"#suo21 is the first national hybrid meeting I’ve seen— faculty both in person and on Zoom. Going great so far, I think! 🙌 @KGUROmd @PCuroMD  

Hopefully no more need for pure virtual ones…💉😷! https://t.co/weShoQbnwO",1466127596354031620,1,0,4,,
"Trying to understand how religious exemptions to the COVID vaccine square with ""love thy neighbor"" 
#GetVaccinatedNow",1466127588615593986,0,0,0,,
"BREAKING | The US Centers for Disease Control and Prevention has identified the United States’ first confirmed case of the Omicron #COVID19 variant in California and it is designated as a ""variant of concern."" Dr. Fauci says, ""This is why it is important to get vaccinated."" https://t.co/rhdBd6w1W8",1466127587000958976,4,0,6,,
"First U.S. case of omicron variant is found in California

The patient, who returned from South Africa last week, had been fully vaccinated and was showing mild symptoms.

https://t.co/tvYjcCs24f",1466127586036228105,0,0,0,,
GOP senators threaten to shut down the government to protect us against the immoral vaccine mandates. https://t.co/NbSuuBN93U,1466127581539930118,0,0,0,,
"Check out this post by RoofContr: A federal judge in Kentucky issued a preliminary injunction against President Joe Biden's COVID-19 mandate requiring federal contractors to be vaccinated. #vaccine #federalcontractors
https://t.co/H3PJ9WtDD2",1466127576129228800,0,0,0,,
"Marcus Lamb, founder of Christian network Daystar and vaccine opponent, dies after contracting COVID-19 https://t.co/2RaNp82KOn via @USATODAY",1466127574975791121,0,0,0,,
"We are right back where we were before the vaccine came out. People dropping like flies around here. People I know. 
Wear the fucking mask.",1466127573574955009,1,0,1,,
Billions of people are being denied the protection from #COVID19 they urgently need. No-one is safe until everyone’s safe. I’m urging @BorisJohnson not to stand in the way of a #PeoplesVaccine. Please join me and sign the petition. https://t.co/t8ZaZ0Ocvi,1466127572312510464,0,0,0,,
"Broadcaster and vaccine opponent Marcus Lamb dies after contracting Covid - NBC News.
 The irony..: https://t.co/WIKKjONfQV",1466127563986968576,0,0,0,,
Still no vaccine pass. This is gettin ridiculous!,1466127557166710784,0,0,0,,
"When a fellow church member
takes the snake venom jab so they can travel
and betrays you
they have exposed themselves.
This is very important info to be armed with
for when things get really tough
you already know who has betrayed you
to please themselves.",1466127557133279235,2,0,1,,
"just got my flu vaccine, i hope yall got it too 😠",1466127556059484163,0,0,0,,
"Fully Vaxxed Lebron James Suspended For Testing Positive For COVID, Fauci Warns The Worst Is Coming
https://t.co/im4A0AD9ds",1466127551303090176,0,0,0,,
"If we need 85% for herd immunity,
this place is below that:
🇻🇨 SAINT VINCENT AND THE GRENADINES
19.84% fully vaccinated
as of 25-11-21

Take action: https://t.co/byqvJdADRl

#vaccination #VaxToTheMax #vaccinated #geimpft #ImpfenSchuetzt #impfmich",1466127546462969856,0,0,0,,
BOOK OF THE WEEK - Marketing Made Simple: A Step-by-Step StoryBrand Guide for Any Business by Donald Miller and Dr. J.J. Peterson. See preview at https://t.co/OrkfhDxQLL https://t.co/dy3N99PwET,1466127539743731732,0,0,0,,
"Join us this Saturday, December 04 from 10am to 3pm!
We will have the following:
-COVID19 second dose of COVID19 vaccine
-COVID19 booster vaccination
-COVID19 test https://t.co/KR2qkukoRm",1466127538267299841,0,0,0,,
"First U.S. #Omicron Covid-19 case detected in San Francisco, traveler who returned from South Africa Nov. 22, fully vaxxed, mild and improving symptoms, has been self-quarantining since testing positive. https://t.co/14Hb34X8aa via @WSJ",1466127537201893384,0,0,0,,
Nova Scotia has marked a vaccine milestone as the first child in the province between the ages of five and 11 received their COVID-19 vaccine.  https://t.co/C3zpTXIGvY,1466127533687152644,2,0,4,,
Omicron isn't a surprise to advocates who have fought for global vaccine equity | By Karen Weintraub https://t.co/k4bUewGbCq,1466127531216711684,2,0,0,,
.@John_Bailey: “The #CDC's recent approval of the Pfizer #vaccine for children aged 5-11 is an important milestone in the fight against #COVID19. But the most important group’s approval of the vaccine still hangs in the balance: the parents.” https://t.co/tLWDW2voTy,1466127530755334147,0,0,1,,
2nd jab has hands or is it just me ? 😭,1466127528897101826,0,2,0,,
Prince Harry Marks World AIDS Day With Powerful Video And Letter Calling For Vaccine Equity https://t.co/LnzBkXAjTg,1466127527336939528,2,0,8,,
"Nothing personal toward Dr. Fauci, but he just seems like the crazy old dude with his beat up Bible on the street corner screaming at people to REPENT at this point.

Get your vax, get your booster, wear a mask if it makes you feel better, and move on.",1466127522739863554,0,0,0,,
Hundreds of NYC correction officers to be suspended for failing to meet COVID-19 vaccination deadline https://t.co/VBk5frv417,1466127522609905668,0,0,0,,
"#OmicronVarient
Fauci lying ass talking about get the boost...but we dont have enough data.
Why does this administration continue to support unknown facts and push a vax that doesn't work.
Its ok. The Supreme Court says suck it !",1466127522282749958,0,0,0,,
"They're all fucking Hypocrites!!!

House Speaker Nancy Pelosi was spotted maskless Tuesday evening at a crowded party.

Tickets for the party specifically stated everyone over the age of 2 must wear a mask regardless of vaccination status.
https://t.co/CAuiiu06W8",1466127521741783045,0,0,0,,
"🇺🇾 Moderna is working on a specific immunizer against omicron, as well as the US laboratory Pfizer, both companies said. #uruguay  #mostshared https://t.co/r0eiv0sxdW",1466127520219156482,0,1,1,,
"If you received a Johnson & Johnson one-dose vaccine more than two months ago, you're currently eligible for a COVID-19 booster shot. 

Maximize your protection against COVID-19. Learn more about boosters on our site: https://t.co/bLzwGIxvm0",1466127519770456072,1,0,0,,
Thanks you to nurses and staff in Sturgeon Falls for giving our great mémère her COVID-19 booster shot today. #TherapyDogs #COVID19 #BoosterShot #grateful #nurses https://t.co/wstj5Ph5En,1466127518130315269,0,0,0,,
".@mtosterholm tells @Lawrence that the transmissibility and severity of the Omicron variant is unknown, but people who are fully vaccinated and have a booster shot are ""standing a much better chance of not having a severe infection with this new variant."" https://t.co/W2dFwAoRQ4 https://t.co/Tsod9PTWYD",1466127517547483142,7,0,8,,
"Wear Your Mask, Save Lives. 

Masks covering your nose and mouth are required on PATH, even if you are fully vaccinated. Mask compliance is enforced by the Port Authority Police. https://t.co/rYzY7aoFYX",1466127517471973377,0,0,0,,
"Get your COVID-19 booster today! According to the CDC, everyone 18+ is eligible! https://t.co/4FYauJuGFa",1466127517199253514,0,0,0,,
holy shit we got the covid camps vax pass ending didn’t we,1466127514825375747,0,1,1,,
Some Republicans in U.S. Congress try to close government over vaccine mandates https://t.co/65aFpRbmCX https://t.co/sQwjJRzCtg,1466127512451403782,0,1,0,,
"San Diego officer quits over vaccine mandate #DoNotComply 

@TaniaHopkins3 @JelenaWild0 @karthik_es @JustMelissa81 @KarenJukes2 @jalinvic @ArmyofShadows2 @ealeorah @RGcrypto13 @Psyop2020 @DannyBloom11 @KellzBellzzah @WinterOakPress @Janetlynne211 @thatisfalse1 @fedup42Mn @AshTFE https://t.co/3ITbZBjwUY",1466127512023404544,5,0,3,,
"This made me laugh hard

Kelly Wolfe
He must have been the only person in the entire country who didn’t hear that as of Nov 30 you will not be allowed to fly without the jab",1466127512019169285,0,0,0,,
"SHARE PRICE, TODAY.

PFIZER: +2.1%
JOHNSON &AMP; JOHNSON: +1.8%
MODERNA: -7.8%",1466127508575825930,0,0,0,,
Tennessee Comptroller's Office suspends permits for entities to keep vaccine mandates https://t.co/tlArj9Heyo,1466127504553525252,0,0,0,,
"The founder of a Christian broadcast network, Marcus Lamb, who vocally spoke out against COVID-19 vaccines, has died after his battle with the virus. He was 64. https://t.co/o0PUvHpTLR https://t.co/yIGucK7ZGb",1466127504134000643,0,0,1,,
"https://t.co/aHklJlLjCb A world record-holder in static breath-hold freediving, a veteran triathlete, a professional tennis player, a professional mountain biker — they were all high-performing athletes until COVID vaccines ruined their health, and their careers.",1466127503962083342,0,0,0,,
"Another ""media"" article prepping Australia for compulsory vaccination

https://t.co/AiN8wDT60o",1466127503613902855,0,0,0,,
"The latest blow came from a federal judge in Louisiana, whose order Tuesday afternoon halted across the country the Biden administration's mandate requiring that certain health care workers be vaccinated. https://t.co/wrKwjtiTp0",1466127502993145858,0,1,3,,
"Marcus Lamb, 64, who ran the Daystar television network based in North Texas, died Tuesday, officials said. https://t.co/7znd4hC0qS",1466127502141706251,1,2,1,,
I can only hope omicron ends Newsom’s reign in California. The king is prescribing a booster and vaccine without any knowledge of symptoms or illness.,1466127501982191622,1,1,2,,
The nice thing about getting a vaccine booster in the month of December is that you're already expecting your heart to swell. https://t.co/SUj4wtPXe5,1466127500514189315,0,0,0,,
"Harl, seen him ta love her and a jab about the baddies.” Pamela slinked away from her mind.",1466127500262756365,0,0,0,,
"Pfizer's COVID-19 vaccine will likely offer strong protection against any severe disease from the new Omicron virus variant, BioNTech CEO says https://t.co/qtbsmof3L3 https://t.co/ukGWWloRrl",1466127499910422540,6,1,4,,
"Nearly 64 percent of county residents ages 12 and older have gotten at least one dose of COVID-19 vaccine, followed by more than 62 percent having completed their primary series. Nearly 9 percent of residents ages 5-11 have gotten at least one dose. https://t.co/CIrUbK8siL",1466127495153991683,0,0,0,,
"Vaccinated traveler contracts first known case of alarming new COVID variant in US.

Be careful out there!",1466127491567865858,0,0,0,,
"Beltway Insider: Biden, Putin/China, COVID/Vaccine Totals, Strickland/Arbery, Steven Sondheim https://t.co/RVsFZYwCKk",1466127490137481220,0,0,0,,
"The #Moderna and #Pfizer vaccines have been named ""Innovation of the Year.""
https://t.co/CsyQg5Fcm1",1466127489718272001,0,0,0,,
"The looming suspensions threaten to add to the problems at the city’s jails, which includes the notorious Rikers Island complex.

  https://t.co/vXQlVHCXox",1466127485062549504,0,0,0,,
"Yesterday, Tennessee, the least vaccinated state in the country, hit a new milestone. 17,000 CoVid-19 related deaths in the state. Today, the first case of the Covid-19 omicron variant was diagnosed in the United States. Buckle up, Tennesseans.  It’s about to get real.",1466127483049328651,0,0,0,,
"While the speed of development of Covid-19 vaccines can be seen as massive success story, the emergence of new variants has highlighted the lack of global vaccine equity, argues James Ussher. https://t.co/AZx2mya60s",1466127482608918532,0,0,3,,
This vaccine mandate block applies to federal contractors in three states and comes a day after a federal judge temporarily blocked a mandate issued by Biden that would have required all U.S. health care workers to be vaccinated against the virus. https://t.co/3Phow8LK7V,1466127481321230343,0,0,0,,
This vaccine mandate block applies to federal contractors in three states and comes a day after a federal judge temporarily blocked a mandate issued by Biden that would have required all U.S. health care workers to be vaccinated against the virus. https://t.co/W0ORmfMLvU,1466127481308692485,0,0,0,,
This vaccine mandate block applies to federal contractors in three states and comes a day after a federal judge temporarily blocked a mandate issued by Biden that would have required all U.S. health care workers to be vaccinated against the virus. https://t.co/0lhTh617qn,1466127481300209667,0,0,0,,
"With public health officials around the world bracing for the spread of omicron, will a booster shot tailored to defend against the mutated COVID variant become necessary?https://t.co/7TXeYNpdZs",1466127480947941389,0,0,0,,
"The @OSHA_DOL has extended until Jan. 19 the comment period for its #COVID19 #vaccination and #testing #emergencytemporarystandard.
https://t.co/kz9EFVVQcX https://t.co/vOoEozk1Gy",1466127480046170120,0,0,1,,
"Some hospitals have their own vaccine requirements, including Wyoming Medical Center. As of Tuesday, 97.5% of Banner's workers in Casper had complied. https://t.co/1re5REq5Eb",1466127479895212042,0,0,0,,
"you know what I loved more than getting this email on monday? now having to quarantine bc, you guessed it, I is positive for covid 🙃 as someone who is vaxxed & taken measures to follow cdc guidelines, a formal fuck u is in order for the manager who decided to come into work sick https://t.co/mmNRHvN6kg",1466127479282835459,0,1,0,,
"Check out these results from our parent company, @Discovery_SA's vaccination efforts. Thank you Adrian Gore for your insights and leadership throughout the pandemic. https://t.co/rtVhrsIuBJ",1466127478569811980,0,0,0,,
"On Tuesday, Pfizer submitted its request to the U.S. Food and Drug Administration to expand the emergency use authorization of a booster dose to include 16- and 17-year-olds. https://t.co/Y4uzU9MuR8",1466127478431363073,0,0,0,,
NJ Republicans Forcing Showdown over COVID-19 Vax Mandate at Statehouse https://t.co/fQEDJr6RQj https://t.co/Klj7Ja7noY,1466127474501328907,0,0,0,,
"Help protect you and those around you by getting your COVID-19 booster vaccine! If you received your second Pfizer or Moderna vaccine at least six months ago, or your Johnson & Johnson at least two months ago, you are eligible and can receive your booster. Call your NHC clinic! https://t.co/pr7AVLnfKh",1466127473070981130,0,0,0,,
The #DigitalDivide has consequences. Hear what  @eileenguo uncovered. Getting vaccinated is hard. It’s even harder without the internet. https://t.co/RAONiYga9U https://t.co/O0EocQ2EZH,1466127472957792267,1,0,1,,
"Attention DPS families: There will be a COVID-19 vaccine clinic at @AverettU1859 North Campus  this Saturday (Dec 4th.) Remember, vaccines are now available for ages 5-11! Walk-ins are welcome but appointments are encouraged. See image for more details. Let's keep Danville safe! https://t.co/YeEHzNmoZc",1466127472718753807,0,0,0,,
"Governor Larry Hogan is continuing to urge Marylanders to get vaccinated and get their booster shots in light of the new Omicron variant. 

Details: https://t.co/hn9d1dsLx6 #BecauseLocalMatters",1466127471359705096,0,0,0,,
"The bubonic plague when it die down it went after kids, I think govvy should fast track vaccinating bo manxane coz they will be the most vulnerable.",1466127471204573187,0,0,0,,
"As we near the end of fall, getting your child their #flu & #COVID19 vaccines is critical to having a safe and healthy winter. 📍 Find a trusted vaccine partner today: https://t.co/jCnSWsCqgR https://t.co/at2eFED2Zq",1466127470252498944,1,0,1,,
"This afternoon's panel in the Infectious Disease Vaccines track ""Challenges and opportunities in developing next generation PCVs"" will start at 12:10 PM. Head over to room 1 and see @Vaxcyte #CitranviBiosciencesKevin #Matrivax @pfizer. Only here at #WVIC #vaccines https://t.co/mtD01s0dom",1466127469434576904,0,0,0,,
"Amid a fourth wave of coronavirus cases, Germany is set to tighten pandemic restrictions.

According to the plan only those fully vaccinated and those who have recovered from COVID-19 will have access to venues such as theaters, cinemas and restaurants. https://t.co/mYWAIdj58o",1466127468847321093,2,0,1,,
Here is Justice Barrett comparing the harm to bodily autonomy that comes with a state requirement to bring one's fetus to term to...having to get a vaccine https://t.co/79BnFKlh4n,1466127466871853059,40,14,89,,
"A federal judge in Kentucky issued a preliminary injunction against President Joe Biden's COVID-19 mandate requiring federal contractors to be vaccinated. #vaccine #federalcontractors
https://t.co/ffLx9cj4lL",1466127465928138752,0,0,0,,
"Because that is the RepubliQan's number one goal always.

Republican lawmakers plan to shut down U.S. government on Friday: report https://t.co/O8AsBM1yCQ",1466127463671644168,0,0,0,,
"Let's see that ink, @billieeilish! 💉 https://t.co/RsffvrFHqI",1466127461922525189,0,0,1,,
"""A federal judge on Nov. 29 halted the Biden administration’s COVID-19 vaccine mandate for health care workers, although the ruling only applies to 10 states.""

Report from @epochtimes, Lean Right bias:

https://t.co/WIO2l6bmlR",1466127461712732163,0,0,0,,
"Federal judge blocks health care worker vaccine mandate nationwide.
https://t.co/Ex7SkLGQqz",1466127461104566273,1,1,4,,
"A national COVID-19 vaccine mandate for thousands of health care workers has been put on hold by a federal judge.
https://t.co/6c8d7RJ4pH",1466127460987252741,0,0,1,,
"“In the poorest countries only about 5.7% of people have had their first shot. This not only puts people needlessly at risk, but it allows the virus to spread and mutate” - @GaviSeth explains how vaccine inequity increases the risk of new variants: https://t.co/vP8gzVAM7X",1466127460458762242,3,0,2,,
"Federal Judge halts President Biden’s COVID-19 vaccine mandate on healthcare workers in Oklahoma, other states https://t.co/3A2KdMVtkE",1466127460446126080,0,0,0,,
Happy December! Today Text Troop is texting in Wisconsin getting people vaccinated!! Want to join us? Start texting now: https://t.co/cOLTlBxW2v,1466127460223832074,0,0,0,,
"Rutgers medical expert Reynold A. Panettieri will join Chancellor Brian Strom to talk about the Omicron variant, booster shots, and vaccines for children at the latest COVID-19 Health Briefing.

Join us tomorrow, Dec. 2, at 8:30 am to watch live:",1466127460219637767,0,0,0,,
"UPDATE: A federal judge has now blocked Biden’s vaccine mandate for U.S. health workers. 
 https://t.co/qpnNPYU66P",1466127460198608900,0,0,0,,
US luxury safari specialist African Travel will require all travelers to be fully vaccinated on their small group safaris in 2022. More & more companies will be doing the same in the future to keep their clients safe and healthy. https://t.co/urLMBbPO2u,1466127460123090945,0,0,0,,
"Tomorrow is #BoostDay.

Get your winter vaccines on Thursday December 2 for maximum protection while spending time with loved ones this festive season.

To check eligibility and to book online visit: https://t.co/Ox8guNLhTr https://t.co/zjevcBNDJt",1466127459565322242,0,0,0,,
"Tonight! See @BillyIdol & @Stevestevens at the Vic Theatre.
Doors are at 6:30 and show time is 7:30pm – 9:00pm. 
There is no opener and the show will start at 7:30 sharp!

🎟️: https://t.co/8AOPnl9NR5

Please read our Vaccine Policy + Mask Mandate here: https://t.co/8Zm2Akb1Fi https://t.co/tcoZ1le6oc",1466127459179393026,1,1,1,,
"In #HaysCounty, over 71% or 153,082 of 5 years and older, and in #Texas, over 68% or 18,551,428 of people 5 years and older have received their initial dose of #vaccine.

https://t.co/4Iur9V4d8h",1466127459145842689,0,0,0,,
"#France is stepping up its #COVID19 booster vaccination campaign and tightening entry rules for arrivals from outside the European Union in response to the spread of the #Omicronvariant 

#vaccine #BoosterShots
https://t.co/PKcdpDhHnC",1466127459125010432,0,0,0,,
"Mt. SAC is partnering with Fulgent and Los Angeles County Public Health to provide on-campus COVID-19 vaccination clinics at Kerr's Corner on Wednesdays, which have been extended through December 8. The free clinics will be available for anyone 5 years or older, (1/X) https://t.co/SC4EQwRWwS",1466127459003219971,0,0,0,,
"Apparently, “woke Jesus” wants you to get vaccinated a lot. https://t.co/YC1foXlv8j",1466127458931855364,11,29,143,,
Time for your booster shot?  Find a vaccination location here:  https://t.co/v8dMGBNKNo https://t.co/VoXTwPS3J5,1466127458411941889,0,0,0,,
